,EBCT,Ammonia_out,Nitrate_in,Nitrite_out,Se_D_in,CODin,MicroC,Acetate,Reactor_1,Reactor_2,Otu157,Otu6091,Otu262,Otu18,Otu109,Otu4178,Otu6,Otu17,Otu77,Otu1,Otu74,Otu2974,Otu81,Otu8,Otu2871,Otu92,Otu3705,Otu31,Otu230,Otu46,Otu50
0,-0.19127592973283744,-0.06085355444125739,-1.1664679169697474,1.080075506457152,-0.8085688435836907,-0.004053245748348492,2.6457513110645903,-2.6457513110645903,0.9309493362512626,-0.9309493362512626,-0.6808528352296511,-0.11153083630463931,-0.4765712129692655,-2.150252700674472,-1.16425559420201,0.644080825763426,0.7178041716807301,0.3626463952482374,1.0711378912885254,-0.13864350300726344,-0.37997035753451897,2.4415558266067054,-1.6550733328594556,-1.1408423235851235,-0.5396818262146126,-0.5629374545161897,0.06608941837055712,-1.1534565534439196,-0.9905087678256896,-1.4903919577145854,-1.5082409613816046
1,0.2104035227061216,1.3022660650429103,-1.0487808557134537,1.025242877193732,0.3171936733332846,-0.27967395663604594,2.6457513110645903,-2.6457513110645903,0.9309493362512626,-0.9309493362512626,-0.6808528352296511,1.3370674897868686,-0.4765712129692655,-2.498569887446455,-1.16425559420201,1.0948536252356509,0.6787437046461956,0.3626463952482374,1.0872414143299554,-1.0058155349789035,-1.108503343301337,2.9777169085310775,-1.6550733328594556,-0.9502468046656413,0.3581536230373216,-0.9728884505562118,0.06608941837055712,-0.12691331874424827,-0.9905087678256896,-1.0138210773238276,-1.0353587729093614
2,-0.057382778919851087,1.3022660650429103,-0.9899373250853069,-0.4552381129186032,-0.819569780231088,-0.231035007655864,2.6457513110645903,-2.6457513110645903,0.9309493362512626,-0.9309493362512626,2.161061135491991,-0.11153083630463931,-0.4765712129692655,-1.3944305286658951,-1.16425559420201,1.2762759906998744,0.5980382600154454,-0.399013720748042,2.3969904746886463,-0.5787264951258067,-1.108503343301337,1.4200993688085621,-1.6550733328594556,-0.33120637482799775,-0.014481756584098435,0.7685536646858002,0.06608941837055712,0.25647062308543256,1.258795066576003,-1.4903919577145854,-0.7587404253941449
3,-0.057382778919851087,1.3022660650429103,-0.9899373250853069,-0.4552381129186032,-0.819569780231088,-0.231035007655864,2.6457513110645903,-2.6457513110645903,0.9309493362512626,-0.9309493362512626,1.597733755938577,-0.11153083630463931,-0.4765712129692655,-1.2935903982126646,-1.16425559420201,1.3563454457992357,0.7026127878904151,-1.0609993865515133,1.8114251184212615,0.8885628386306715,-0.6488502061228003,1.8126796224511188,-1.6550733328594556,-0.9502468046656413,0.3581536230373216,0.7365764571972546,0.5305337750736461,0.10459607983355365,0.7684726596562619,-1.4903919577145854,-1.5082409613816046
4,0.5451363997385874,1.3022660650429103,2.1876133288346247,-0.7842338884991221,-0.8269037379960194,2.8656447440823833,-0.3779644730092272,0.3779644730092272,0.9309493362512626,-0.9309493362512626,1.101992845376921,-0.11153083630463931,-0.4765712129692655,1.057982430074255,0.04582677231636377,1.0705223276040836,0.8785019481401621,-0.726471530459803,1.0578740364755446,0.9751020237385288,0.41843132699515856,-0.457718397762827,0.7925984706942764,-0.5690557668266769,-0.014481756584098435,0.4843187897017939,0.5305337750736461,0.3635420114882193,-0.15126134211691802,0.6348432948217734,-1.5082409613816046
5,-1.195474560830235,1.3022660650429103,-0.04844083503495665,0.03825555045217529,1.1239290274757423,-0.5715076505171374,-0.3779644730092272,0.3779644730092272,0.9309493362512626,-0.9309493362512626,0.24338483357079801,0.9842914944968999,-0.4765712129692655,-0.08037276582300636,-1.16425559420201,1.1066336746020067,0.8770340242812414,-0.6665075511381573,0.42816196240207,0.9775373514026003,-0.6488502061228003,-0.457718397762827,0.7051262361650823,-0.9502468046656413,-0.014481756584098435,0.4843187897017939,1.4339977706346616,0.25647062308543256,0.7684726596562619,-0.7350449833595669,-0.7587404253941449
6,-1.195474560830235,1.3022660650429103,-0.04844083503495665,0.03825555045217529,1.1239290274757423,-0.5715076505171374,-0.3779644730092272,0.3779644730092272,0.9309493362512626,-0.9309493362512626,-1.1429716696298757,-1.2073531671061786,-0.4765712129692655,-0.13650574954268582,-0.6431014856045708,1.1514201051012602,0.08070991931921466,-1.9769810624014659,-0.17474530249604453,-1.3122865737238723,-0.6488502061228003,-0.457718397762827,-0.8391827316748782,-1.1408423235851235,-1.4375172754665466,0.11096302782851429,-0.5885081368261049,-1.3429884375831453,0.23896648816834665,-0.7350449833595669,-0.18069282202068093
7,-1.195474560830235,1.3022660650429103,-0.04844083503495665,0.03825555045217529,1.1239290274757423,-0.5715076505171374,-0.3779644730092272,0.3779644730092272,0.9309493362512626,-0.9309493362512626,0.8542727039410556,1.6253064654686542,-0.4765712129692655,0.01599058243378318,-1.16425559420201,0.7635823003818564,0.8549853456702998,-1.187997391574754,0.5789796016256151,0.7762604068966394,-1.108503343301337,-0.457718397762827,0.6405067471840944,-0.5366688229993857,0.647192078737336,1.281778848920167,1.4339977706346616,-0.3281061109391164,0.5980097466380563,-1.0138210773238276,-0.18069282202068093
8,-0.057382778919851087,-0.7424133641833415,2.540674512603506,-0.7842338884991221,1.9416653182655972,2.184699458359837,-0.3779644730092272,0.3779644730092272,0.9309493362512626,-0.9309493362512626,0.15435991469911767,-1.2073531671061786,-0.4765712129692655,-0.5327177768784805,-1.16425559420201,1.4944714793214104,0.8116589233152355,-1.5824892269881097,0.8004192532327732,-0.3333325841223353,-0.6488502061228003,-0.457718397762827,-0.3244130757282247,-1.1408423235851235,-0.014481756584098435,0.06164828689806694,1.4339977706346616,-0.6191961788747958,1.4047452050144447,-1.4903919577145854,-1.5082409613816046
9,-0.057382778919851087,-0.7424133641833415,2.540674512603506,-0.7842338884991221,1.9416653182655972,2.184699458359837,-0.3779644730092272,0.3779644730092272,0.9309493362512626,-0.9309493362512626,-0.21873400082942648,-0.11153083630463931,-0.4765712129692655,0.022690888072244512,-1.16425559420201,1.8336236623089202,0.7681175755512677,-1.9769810624014659,0.6206560109292899,-0.1438374154752805,-0.6488502061228003,-0.457718397762827,-0.6255340209661483,-1.1408423235851235,-1.4375172754665466,0.21879424449287324,0.06608941837055712,-0.16253410745100844,0.4960029889607872,-0.38382864133008,-1.0353587729093614
10,-0.5929553821717964,-0.7424133641833415,0.30462034873392463,-0.6197360007088626,0.14117868697493013,0.3202064141195308,-0.3779644730092272,0.3779644730092272,0.9309493362512626,-0.9309493362512626,-1.1429716696298757,0.5294841346671151,2.1637267188895932,0.30152375959171207,1.8622712835118722,0.6701102481507089,-0.8206278204788028,-0.3012083409202126,-0.7687843492533353,-1.8716077997022327,-0.6488502061228003,-0.457718397762827,0.24980074769936617,-1.1408423235851235,-0.5396818262146126,-1.1430334867795338,-1.707550048725856,-1.1534565534439196,-0.9905087678256896,0.8247803220549313,1.0252499554160486
11,-0.5929553821717964,-0.7424133641833415,0.30462034873392463,-0.6197360007088626,0.14117868697493013,0.3202064141195308,-0.3779644730092272,0.3779644730092272,0.9309493362512626,-0.9309493362512626,-1.1429716696298757,-1.2073531671061786,2.004012782890547,0.2072222228860593,1.6278546450291511,0.5578286372860651,-0.892730385095335,-0.4750106311288868,-0.41943997648916004,-1.9829855485227013,-0.6488502061228003,-0.457718397762827,0.35607539486315826,-0.9502468046656413,-0.5396818262146126,-0.4932765309228116,-1.707550048725856,-1.610118624867707,-0.9905087678256896,0.6348432948217734,0.6599061400225847
12,-0.5929553821717964,-0.7424133641833415,0.30462034873392463,-0.6197360007088626,0.14117868697493013,0.3202064141195308,-0.3779644730092272,0.3779644730092272,0.9309493362512626,-0.9309493362512626,-1.1429716696298757,0.5294841346671151,1.6676099197176304,0.08812576013530919,1.8622712835118722,0.22894337863894806,-0.7743170738426763,-0.3319796950464471,-0.5644309913483395,-1.6370146606465195,-0.37997035753451897,-0.457718397762827,0.190356580218429,-0.9502468046656413,-0.014481756584098435,-0.7330824907395116,1.1851313302703081,-1.610118624867707,-0.9905087678256896,0.6654059461856436,0.8345102319952538
13,-1.7979937394886736,-0.7424133641833415,-0.607454376002352,-0.4091787043373305,-0.6142189628130077,-0.6525725654841071,-0.3779644730092272,0.3779644730092272,-1.0741723110591492,1.0741723110591492,-1.1429716696298757,1.3370674897868686,-0.4765712129692655,0.3184324175408109,0.5669808809138029,-1.0594259211178776,-0.39834381763202686,-0.6665075511381573,-1.4674730947816856,0.926663512007782,-0.04122181018337796,-0.457718397762827,1.4218489968574364,1.336496337209286,1.54502752798927,-0.8409137074038707,0.06608941837055712,1.2343466208573453,-0.9905087678256896,0.15827241443101547,1.6335202935339264
14,-1.7979937394886736,-0.7424133641833415,-0.607454376002352,-0.4091787043373305,-0.6142189628130077,-0.6525725654841071,-0.3779644730092272,0.3779644730092272,-1.0741723110591492,1.0741723110591492,-0.41053064622854984,-1.2073531671061786,-0.4765712129692655,0.30910904290332164,0.48776384424539465,-1.0594259211178776,-0.3009000141775622,-0.16825079019056666,-1.4674730947816856,0.9818255348189325,-0.04122181018337796,-0.457718397762827,1.719030115190413,1.3568979056906914,1.8848686813003612,-0.8409137074038707,0.06608941837055712,1.4985421747560335,0.06850357515014101,-0.5372501969330697,1.8870101621364097
15,-1.7979937394886736,-0.7424133641833415,-0.607454376002352,-0.4091787043373305,-0.6142189628130077,-0.6525725654841071,-0.3779644730092272,0.3779644730092272,-1.0741723110591492,1.0741723110591492,-1.1429716696298757,-1.2073531671061786,-0.4765712129692655,0.33299910348907374,0.7642437685243703,-1.0594259211178776,-0.28819755006254727,-0.06054722323038845,-1.4674730947816856,0.9870532202330952,0.18190615379604685,-0.457718397762827,1.4675653126542063,1.2873831618413207,1.6684830660090164,-0.8409137074038707,2.009826717770395,1.3795997605774992,-0.9905087678256896,-0.38382864133008,1.5913073593354843
16,0.14345694729962846,-0.7424133641833415,-1.342998508854188,-0.8352282337141025,-0.7939009280538278,-1.0254711743321685,-0.3779644730092272,0.3779644730092272,-1.0741723110591492,1.0741723110591492,-0.6808528352296511,-1.2073531671061786,-0.4765712129692655,1.9784587376011993,-1.16425559420201,-1.0594259211178776,-3.408132470238391,0.6207328806361454,0.5429644699900025,-1.7280169075748208,2.6328669710545682,-0.457718397762827,-1.6550733328594556,-0.6982932334463419,-1.4375172754665466,-1.1430334867795338,-1.707550048725856,0.2755683111454477,-0.4610025963377743,-1.4903919577145854,-0.7587404253941449
17,-0.8607416837977692,0.6207062553008268,-0.7545632025727191,-0.8149401608866371,1.4759590001924514,-1.0741101233123502,-0.3779644730092272,0.3779644730092272,-1.0741723110591492,1.0741723110591492,-1.1429716696298757,1.6253064654686542,-0.4765712129692655,1.1060699899033293,0.9203608401877471,-1.0594259211178776,-0.7321285337392917,0.6607888030594139,-1.4674730947816856,0.8387817549727952,1.337737601352232,-0.457718397762827,0.12573709123744067,0.6529494969914457,1.2559890722892557,-1.7927904426362558,-0.5885081368261049,0.12855596048467113,-0.9905087678256896,1.8719502039776665,1.2962990900591784
18,1.2146021538035192,-0.7424133641833415,0.010402695593190228,1.6333367357250574,-0.5408793851636934,-0.03647921173513643,-0.3779644730092272,0.3779644730092272,-1.0741723110591492,1.0741723110591492,-0.6808528352296511,-0.11153083630463931,-0.4765712129692655,1.3336547350879104,0.8199630663169934,-1.0594259211178776,-0.1945193953329292,1.1767260978480552,-1.4674730947816856,1.2367065821221828,1.8605946645955294,-0.457718397762827,0.4040052909271588,0.5986666514411834,0.3581536230373216,-0.7330824907395116,-0.5885081368261049,-0.0010415232246593744,-0.9905087678256896,1.8237755003366476,0.7650715549238055
19,-0.6599019575782896,1.9838258747849948,-0.8722502638290129,-0.8385181914699077,-0.8599065479382108,-0.7822764294312589,-0.3779644730092272,0.3779644730092272,-1.0741723110591492,1.0741723110591492,-1.1429716696298757,-1.2073531671061786,-0.4765712129692655,1.380635525817908,-1.16425559420201,-1.0594259211178776,-3.408132470238391,2.3283597976255224,-1.4674730947816856,1.2141279793648347,2.73910938357847,-0.457718397762827,0.6405067471840944,0.6409833702077217,-1.4375172754665466,-1.3828394465962337,-1.707550048725856,-0.6191961788747958,-0.9905087678256896,0.6028586234147528,0.5005282976470524
20,-0.5929553821717964,1.3022660650429103,-1.01935909039938,-0.8385181914699077,0.2805238845086274,-1.3821568001868356,-0.3779644730092272,0.3779644730092272,-1.0741723110591492,1.0741723110591492,-1.1429716696298757,-1.2073531671061786,-0.4765712129692655,1.3839715558482824,-1.16425559420201,-0.44471754427560806,-2.7506014047920235,2.126501755916882,-0.9137753641125148,0.46723184338594803,3.313460879840333,-0.457718397762827,-0.4598152063214191,-0.11971691912682783,-1.4375172754665466,-1.7927904426362558,0.5305337750736461,0.7776845494335577,0.7684726596562619,0.2180967774219488,-0.7587404253941449
21,-1.7979937394886736,-0.7424133641833415,-0.607454376002352,-0.4091787043373305,-0.6142189628130077,-0.6525725654841071,-0.3779644730092272,0.3779644730092272,-1.0741723110591492,1.0741723110591492,-1.1429716696298757,-0.11153083630463931,-0.4765712129692655,0.449421112427472,0.8199630663169934,-1.0594259211178776,-0.3523815282690788,-0.8695024665422427,-0.9137753641125148,0.6567597628082713,0.07968277964401767,-0.457718397762827,1.1207280516195128,1.3425472113085097,2.15382452154119,-0.6419124961008826,1.4339977706346616,1.225503211489818,-0.15126134211691802,0.32408252945049193,1.1468553173402427
22,-0.8607416837977692,-0.7424133641833415,1.7404024960607087,-0.836324886299371,1.3952854647782056,1.6172450535910483,-0.3779644730092272,0.3779644730092272,-1.0741723110591492,1.0741723110591492,-1.1429716696298757,-1.2073531671061786,-0.4765712129692655,0.41097471550435655,0.6386414072627069,-1.0594259211178776,-0.05241796975205978,-0.10121676448897149,-1.4674730947816856,0.7338510318694192,0.34856262823229905,-0.457718397762827,-0.02329213049030103,1.199707012887705,2.2323517609080388,-0.8409137074038707,1.4339977706346616,0.683406264082024,-0.4610025963377743,0.8706337395551317,0.9734104861192957
23,1.2146021538035192,-0.7424133641833415,0.010402695593190228,1.6333367357250574,-0.5408793851636934,-0.03647921173513643,-0.3779644730092272,0.3779644730092272,-1.0741723110591492,1.0741723110591492,0.947451508840391,-1.2073531671061786,-0.4765712129692655,-0.416580559944311,-0.3382458749783077,-1.0594259211178776,0.5545597421563906,0.8354628801344219,0.3917125374227821,0.6584368092720926,0.18190615379604685,-0.457718397762827,0.569724105571888,1.2091081892701991,-0.014481756584098435,1.431140500408907,-1.707550048725856,0.9672164335727831,1.6570220896138872,-0.15248835094026578,0.6005448217819185
24,1.2146021538035192,-0.7424133641833415,0.010402695593190228,1.6333367357250574,-0.5408793851636934,-0.03647921173513643,-0.3779644730092272,0.3779644730092272,-1.0741723110591492,1.0741723110591492,0.947451508840391,-1.2073531671061786,-0.4765712129692655,-0.25438193444158114,0.48776384424539465,-1.0594259211178776,0.4349923628270768,0.7524539950449823,0.2296352288614398,0.5201887147059501,0.07968277964401767,-0.457718397762827,0.12573709123744067,1.2717560625625026,-0.014481756584098435,1.2088412727962397,0.06608941837055712,1.260186172129597,1.9667633438347434,0.0927422390606777,1.0252499554160486
25,1.2146021538035192,-0.7424133641833415,0.010402695593190228,1.6333367357250574,-0.5408793851636934,-0.03647921173513643,-0.3779644730092272,0.3779644730092272,-1.0741723110591492,1.0741723110591492,1.054351400574102,-0.11153083630463931,-0.4765712129692655,-0.21017626445448484,-0.12194737700713149,-1.0594259211178776,0.39046038044941334,0.7235088720994485,0.13425775418001082,0.5612435213890055,-0.18919706894426375,-0.457718397762827,0.30483745043493526,1.281739405479585,-0.5396818262146126,1.1938674535385094,1.4339977706346616,1.1794128069074774,1.846348082687038,-0.25847410296880907,0.8561699809796117
26,1.2146021538035192,-0.7424133641833415,0.010402695593190228,1.6333367357250574,-0.5408793851636934,-0.03647921173513643,-0.3779644730092272,0.3779644730092272,-1.0741723110591492,1.0741723110591492,1.1676225023712474,0.5294841346671151,0.5156623853746595,-1.6898024255484592,-1.16425559420201,-1.0594259211178776,0.45947913631243226,0.9816469069112966,-0.41943997648916004,0.8611654815870724,0.7301092054128094,-0.457718397762827,-0.6255340209661483,0.35921392422946047,-0.5396818262146126,2.307296808457914,-0.5885081368261049,-0.37693022942632737,0.9077510008589127,-1.0138210773238276,-1.5082409613816046
